# lat	lon	dist
31.472311	-115.221998	5.185509e+01
31.472311	-115.211354	5.124411e+01
31.472311	-115.200710	5.064578e+01
31.472311	-115.190066	5.006056e+01
31.472311	-115.179421	4.948890e+01
31.472311	-115.168777	4.893128e+01
31.472311	-115.158133	4.838819e+01
31.472311	-115.147489	4.786013e+01
31.472311	-115.136845	4.734759e+01
31.472311	-115.126200	4.685108e+01
31.472311	-115.115556	4.637113e+01
31.472311	-115.104912	4.590824e+01
31.472311	-115.094268	4.546294e+01
31.472311	-115.083624	4.503576e+01
31.472311	-115.072979	4.462721e+01
31.472311	-115.062335	4.423781e+01
31.472311	-115.051691	4.386806e+01
31.472311	-115.041047	4.351848e+01
31.472311	-115.030402	4.318954e+01
31.472311	-115.019758	4.288173e+01
31.472311	-115.009114	4.259550e+01
31.472311	-114.998470	4.233129e+01
31.472311	-114.987826	4.208952e+01
31.472311	-114.977181	4.187056e+01
31.472311	-114.966537	4.167480e+01
31.472311	-114.955893	4.150254e+01
31.472311	-114.945249	4.135409e+01
31.472311	-114.934604	4.122970e+01
31.472311	-114.923960	4.112959e+01
31.472311	-114.913316	4.105394e+01
31.472311	-114.902672	4.100288e+01
31.472311	-114.892028	4.097650e+01
31.472311	-114.881383	4.097486e+01
31.472311	-114.870739	4.099796e+01
31.472311	-114.860095	4.104575e+01
31.481309	-115.764853	8.603027e+01
31.481309	-115.754209	8.537006e+01
31.481309	-115.743565	8.471664e+01
31.481309	-115.732921	8.407017e+01
31.481309	-115.722277	8.343082e+01
31.481309	-115.711632	8.279647e+01
31.481309	-115.700988	8.213830e+01
31.481309	-115.690344	8.146480e+01
31.481309	-115.679700	8.079820e+01
31.481309	-115.669056	8.013868e+01
31.481309	-115.658411	7.948091e+01
31.481309	-115.647767	7.880697e+01
31.481309	-115.637123	7.814016e+01
31.481309	-115.626479	7.748068e+01
31.481309	-115.615834	7.682332e+01
31.481309	-115.605190	7.614892e+01
31.481309	-115.594546	7.548189e+01
31.481309	-115.583902	7.482245e+01
31.481309	-115.573258	7.417079e+01
31.481309	-115.562613	7.352712e+01
31.481309	-115.551969	7.289165e+01
31.481309	-115.541325	7.224820e+01
31.481309	-115.530681	7.158941e+01
31.481309	-115.520036	7.091479e+01
31.481309	-115.509392	7.024810e+01
31.481309	-115.498748	6.958958e+01
31.481309	-115.488104	6.893120e+01
31.481309	-115.477460	6.825606e+01
31.481309	-115.466815	6.758916e+01
31.481309	-115.456171	6.693074e+01
31.481309	-115.445527	6.628106e+01
31.481309	-115.434883	6.552382e+01
31.481309	-115.424239	6.472896e+01
31.481309	-115.413594	6.394006e+01
31.481309	-115.402950	6.315736e+01
31.481309	-115.392306	6.238109e+01
31.481309	-115.381662	6.161150e+01
31.481309	-115.371017	6.084883e+01
31.481309	-115.360373	6.009335e+01
31.481309	-115.349729	5.934534e+01
31.481309	-115.339085	5.860508e+01
31.481309	-115.328441	5.787286e+01
31.481309	-115.317796	5.714900e+01
31.481309	-115.307152	5.643382e+01
31.481309	-115.296508	5.572766e+01
31.481309	-115.285864	5.503085e+01
31.481309	-115.275219	5.434377e+01
31.481309	-115.264575	5.366677e+01
31.481309	-115.253931	5.300026e+01
31.481309	-115.243287	5.234463e+01
31.481309	-115.232643	5.170029e+01
31.481309	-115.221998	5.106768e+01
31.481309	-115.211354	5.044722e+01
31.481309	-115.200710	4.983939e+01
31.481309	-115.190066	4.924464e+01
31.481309	-115.179421	4.866345e+01
31.481309	-115.168777	4.809632e+01
31.481309	-115.158133	4.754375e+01
31.481309	-115.147489	4.700625e+01
31.481309	-115.136845	4.648435e+01
31.481309	-115.126200	4.597857e+01
31.481309	-115.115556	4.548946e+01
31.481309	-115.104912	4.501755e+01
31.481309	-115.094268	4.456340e+01
31.481309	-115.083624	4.412755e+01
31.481309	-115.072979	4.371055e+01
31.481309	-115.062335	4.331295e+01
31.481309	-115.051691	4.293528e+01
31.481309	-115.041047	4.257807e+01
31.481309	-115.030402	4.224184e+01
31.481309	-115.019758	4.192711e+01
31.481309	-115.009114	4.163434e+01
31.481309	-114.998470	4.136402e+01
31.481309	-114.987826	4.111658e+01
31.481309	-114.977181	4.089244e+01
31.481309	-114.966537	4.069199e+01
31.481309	-114.955893	4.051557e+01
31.481309	-114.945249	4.036350e+01
31.481309	-114.934604	4.023606e+01
31.481309	-114.923960	4.013348e+01
31.481309	-114.913316	4.005596e+01
31.481309	-114.902672	4.000363e+01
31.481309	-114.892028	3.997660e+01
31.481309	-114.881383	3.997492e+01
31.481309	-114.870739	3.999859e+01
31.481309	-114.860095	4.004757e+01
31.481309	-114.849451	4.012176e+01
31.481309	-114.838807	4.022103e+01
31.490308	-115.786142	8.661170e+01
31.490308	-115.775498	8.595219e+01
31.490308	-115.764853	8.527959e+01
31.490308	-115.754209	8.461359e+01
31.490308	-115.743565	8.395435e+01
31.490308	-115.732921	8.330203e+01
31.490308	-115.722277	8.265679e+01
31.490308	-115.711632	8.201881e+01
31.490308	-115.700988	8.138088e+01
31.490308	-115.690344	8.072002e+01
31.490308	-115.679700	8.004728e+01
31.490308	-115.669056	7.938159e+01
31.490308	-115.658411	7.872312e+01
31.490308	-115.647767	7.806257e+01
31.490308	-115.637123	7.738941e+01
31.490308	-115.626479	7.672354e+01
31.490308	-115.615834	7.606514e+01
31.490308	-115.605190	7.540492e+01
31.490308	-115.594546	7.473132e+01
31.490308	-115.583902	7.406526e+01
31.490308	-115.573258	7.340695e+01
31.490308	-115.562613	7.275658e+01
31.490308	-115.551969	7.211438e+01
31.490308	-115.541325	7.148057e+01
31.490308	-115.530681	7.083285e+01
31.490308	-115.520036	7.017097e+01
31.490308	-115.509392	6.949721e+01
31.490308	-115.498748	6.883156e+01
31.490308	-115.488104	6.817427e+01
31.490308	-115.477460	6.751269e+01
31.490308	-115.466815	6.683843e+01
31.490308	-115.456171	6.617261e+01
31.490308	-115.445527	6.551548e+01
31.490308	-115.434883	6.486730e+01
31.490308	-115.424239	6.411429e+01
31.490308	-115.413594	6.331782e+01
31.490308	-115.402950	6.252741e+01
31.490308	-115.392306	6.174330e+01
31.490308	-115.381662	6.096573e+01
31.490308	-115.371017	6.019495e+01
31.490308	-115.360373	5.943123e+01
31.490308	-115.349729	5.867485e+01
31.490308	-115.339085	5.792610e+01
31.490308	-115.328441	5.718526e+01
31.490308	-115.317796	5.645266e+01
31.490308	-115.307152	5.572861e+01
31.490308	-115.296508	5.501346e+01
31.490308	-115.285864	5.430756e+01
31.490308	-115.275219	5.361128e+01
31.490308	-115.264575	5.292498e+01
31.490308	-115.253931	5.224907e+01
31.490308	-115.243287	5.158396e+01
31.490308	-115.232643	5.093006e+01
31.490308	-115.221998	5.028782e+01
31.490308	-115.211354	4.965769e+01
31.490308	-115.200710	4.904013e+01
31.490308	-115.190066	4.843562e+01
31.490308	-115.179421	4.784467e+01
31.490308	-115.168777	4.726777e+01
