# #        time             lat              lon           depth             mag       index3Dgrid   index2Dgrid
251	0.214294	32.655640	-115.780770	2.659000	2.600000	711062	23702
252	0.214386	31.921830	-114.944670	10.980000	3.400000	235390	7846
253	0.214467	32.654870	-115.781360	2.622000	2.600000	705542	23518
254	0.216944	32.174830	-115.202500	10.020000	2.900000	395890	13196
255	0.217002	32.663190	-115.776760	6.178000	2.400000	711066	23702
256	0.218356	32.142170	-115.392000	13.250000	2.800000	371593	12386
257	0.218946	32.680690	-115.804120	6.437000	2.600000	721866	24062
258	0.219166	32.570170	-115.795830	5.260000	2.400000	655085	21836
259	0.219305	32.628330	-115.750000	4.630000	3.100000	689044	22968
260	0.219687	32.540860	-115.643230	10.130000	2.600000	638320	21277
261	0.220034	32.612000	-115.660330	8.420000	2.200000	683738	22791
262	0.220879	32.614520	-115.760020	4.008000	3.100000	683434	22781
263	0.221284	32.599500	-115.743670	8.780000	2.300000	672248	22408
264	0.221331	32.506830	-115.637170	4.980000	3.500000	615154	20505
265	0.221701	32.533500	-115.825670	10.400000	2.000000	632050	21068
266	0.221851	32.273830	-115.316000	6.560000	3.200000	461406	15380
267	0.223518	32.541660	-115.643190	10.356000	3.100000	638320	21277
268	0.223877	32.616330	-115.780000	6.580000	2.200000	683406	22780
269	0.224108	32.499510	-115.595730	11.019000	3.200000	609461	20315
270	0.224444	32.499170	-115.798670	11.610000	2.000000	608891	20296
271	0.225034	32.277670	-115.324170	11.680000	2.900000	461381	15379
272	0.225335	32.068330	-114.918170	11.760000	3.400000	326021	10867
273	0.226157	32.509550	-115.595100	10.613000	2.700000	615280	20509
274	0.226608	32.310490	-115.307140	10.440000	3.300000	485440	16181
275	0.227071	32.435670	-115.552670	5.470000	3.600000	568355	18945
276	0.228449	32.435190	-115.555480	3.866000	2.000000	568353	18945
277	0.228588	32.665000	-115.728000	4.130000	2.700000	716644	23888
278	0.228842	32.465570	-115.561780	11.207000	4.300000	586061	19535
279	0.230648	32.657330	-115.740670	5.190000	2.000000	711155	23705
280	0.230798	32.663470	-115.776820	6.185000	2.700000	711066	23702
281	0.231053	32.657830	-115.724670	7.470000	2.000000	711217	23707
282	0.231724	32.425840	-115.536410	4.319000	3.200000	562444	18748
283	0.232557	32.310600	-115.311380	10.097000	3.000000	485440	16181
284	0.233194	32.271580	-115.350630	11.090000	3.200000	461321	15377
285	0.233287	32.875330	-115.585830	-0.550000	2.000000	833010	27767
286	0.233877	32.331320	-115.337640	15.073000	2.900000	497355	16578
287	0.234340	32.564000	-115.658170	10.570000	2.900000	649780	21659
288	0.235138	32.430000	-115.320330	9.550000	2.900000	563079	18769
289	0.236319	32.108320	-115.096580	11.080000	3.300000	354761	11825
290	0.237199	32.135190	-115.218870	10.500000	3.800000	372070	12402
291	0.238483	32.620670	-115.769550	5.581000	2.800000	689015	22967
292	0.239027	32.294330	-115.189830	15.830000	3.200000	473775	15792
293	0.239120	32.696500	-115.836170	3.430000	2.500000	732543	24418
294	0.239490	32.683690	-115.836770	4.208000	3.000000	727174	24239
295	0.241180	32.651970	-115.773040	2.178000	2.200000	705572	23519
296	0.241192	31.840500	-114.933670	21.750000	3.400000	187371	6245
297	0.241539	32.420330	-115.535000	5.000000	2.900000	556534	18551
298	0.242592	32.655580	-115.782110	3.002000	2.100000	705543	23518
299	0.243495	32.717460	-115.816930	8.506000	2.400000	743258	24775
300	0.243912	32.633980	-115.738850	2.325000	3.000000	694622	23154
